12001,700,21.000000,10000.000000,0,2,8862459,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862460,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862463,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862465,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862468,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862471,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862474,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862477,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862479,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862482,614,10,614,10,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862485,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862488,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862490,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862493,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862496,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862499,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862502,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862504,614,11,614,11,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862507,614,12,614,12,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862510,614,13,614,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862513,615,13,615,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862516,616,13,616,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862518,616,13,616,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862521,616,13,616,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862524,616,13,616,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862527,616,13,616,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862529,616,13,616,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862532,616,13,616,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862535,617,13,617,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862538,618,13,618,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862541,618,13,618,13,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862544,619,14,619,14,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862546,620,15,620,15,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862549,620,16,620,16,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862552,620,17,620,17,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862555,621,18,621,18,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862557,622,19,622,19,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862560,623,20,623,20,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862563,623,21,623,21,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862566,625,22,625,22,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862569,625,23,625,23,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862572,625,24,625,24,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862575,626,24,626,24,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862578,627,26,627,26,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862580,628,27,628,27,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862583,629,28,629,28,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862586,630,29,630,29,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862589,631,30,631,30,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862592,632,31,632,31,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862594,633,32,633,32,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862597,634,33,634,33,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862600,635,33,635,33,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862603,635,33,635,33,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862606,636,33,636,33,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862608,637,34,637,34,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862611,637,35,637,35,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862614,638,35,638,35,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862617,638,35,638,35,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862621,638,36,638,36,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862626,639,37,639,37,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862629,639,38,639,38,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862632,639,38,639,38,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862635,639,39,639,39,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862638,639,40,639,40,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862641,639,42,639,42,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862644,639,42,639,42,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862647,639,43,639,43,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862650,639,43,639,43,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862652,639,43,639,43,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862655,639,43,639,43,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862658,639,43,639,43,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862661,639,43,639,43,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862664,638,43,638,43,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862667,638,44,638,44,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862669,638,44,638,44,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862672,638,44,638,44,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862675,637,44,637,44,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862678,637,44,637,44,1,7,4,0
12001,700,21.000000,10000.000000,0,2,8862689,636,44,636,44,1,7,4,0
