12001,350,21.000000,42.000000,1,5,8923326,792,12,792,12,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923327,792,12,792,12,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923330,792,13,792,13,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923333,791,13,791,13,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923335,791,13,791,13,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923338,790,14,790,14,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923341,790,14,790,14,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923344,790,14,790,14,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923347,790,15,790,15,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923350,790,15,790,15,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923352,789,15,789,15,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923355,789,16,789,16,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923358,788,16,788,16,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923361,788,16,788,16,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923364,787,16,787,16,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923366,787,17,787,17,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923369,787,17,787,17,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923372,787,17,787,17,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923375,787,17,787,17,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923378,786,17,786,17,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923380,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923383,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923386,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923389,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923391,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923394,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923397,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923400,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923402,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923405,786,18,786,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923408,785,18,785,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923411,785,18,785,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923414,785,18,785,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923416,785,18,785,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923419,784,18,784,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923422,784,18,784,18,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923425,784,19,784,19,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923429,784,19,784,19,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923432,784,19,784,19,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923435,784,20,784,20,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923438,783,20,783,20,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923441,782,21,782,21,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923445,781,23,781,23,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923449,781,25,781,25,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923452,781,27,781,27,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923455,779,28,779,28,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923458,778,30,778,30,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923461,778,32,778,32,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923464,778,34,778,34,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923468,777,35,777,35,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923471,775,39,775,39,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923474,774,42,774,42,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923477,773,44,773,44,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923479,772,46,772,46,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923482,771,48,771,48,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923485,769,50,769,50,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923488,769,52,769,52,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923491,769,54,769,54,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923494,768,55,768,55,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923496,767,56,767,56,1,17,2,0
12001,350,21.000000,42.000000,1,5,8923508,767,58,767,58,1,17,2,0
