12001,350,21.000000,42.000000,0,2,8860847,796,10,796,10,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860848,796,10,796,10,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860851,796,10,796,10,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860854,795,10,795,10,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860857,794,10,794,10,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860859,794,10,794,10,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860862,793,10,793,10,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860865,793,11,793,11,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860868,792,12,792,12,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860871,791,13,791,13,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860874,791,13,791,13,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860876,791,13,791,13,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860879,791,14,791,14,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860882,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860885,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860888,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860890,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860893,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860896,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860899,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860901,790,15,790,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860904,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860907,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860910,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860913,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860915,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860918,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860921,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860923,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860926,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860929,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860932,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860934,789,15,789,15,1,7,2,0
12001,350,21.000000,42.000000,0,2,8860937,789,15,789,15,1,7,2,0
