12001,700,21.000000,10000.000000,1,5,8925066,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925066,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925069,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925072,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925075,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925077,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925080,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925083,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925086,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925088,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925091,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925094,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925097,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925099,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925102,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925105,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925108,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925111,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925113,619,13,619,13,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925116,620,14,620,14,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925119,620,15,620,15,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925122,621,15,621,15,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925125,621,16,621,16,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925127,621,17,621,17,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925130,622,17,622,17,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925133,623,18,623,18,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925136,624,19,624,19,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925138,625,20,625,20,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925141,625,21,625,21,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925144,626,22,626,22,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925147,628,23,628,23,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925150,629,25,629,25,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925153,630,26,630,26,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925155,631,27,631,27,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925158,632,28,632,28,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925161,634,30,634,30,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925164,636,32,636,32,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925167,637,33,637,33,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925170,638,34,638,34,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925173,639,35,639,35,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925176,640,37,640,37,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925178,642,38,642,38,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925181,643,40,643,40,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925184,645,41,645,41,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925187,646,43,646,43,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925190,647,44,647,44,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925193,649,45,649,45,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925195,650,46,650,46,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925198,651,47,651,47,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925201,652,48,652,48,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925204,653,49,653,49,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925207,653,50,653,50,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925209,653,51,653,51,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925212,654,52,654,52,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925215,655,53,655,53,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925218,655,53,655,53,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925220,655,53,655,53,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925223,655,54,655,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925226,656,54,656,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925229,656,54,656,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925232,656,54,656,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925234,656,54,656,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925237,656,54,656,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925240,656,54,656,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925243,656,54,656,54,1,17,5,0
12001,700,21.000000,10000.000000,1,5,8925254,656,54,656,54,1,17,5,0
